sample_id,tissue,metadata,gene_expression,metilation
GTEX-11GSP-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11GSP-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11GSP-0011,Brain - Hypothalamus,0,1,0
GTEX-11GSP-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11GSP-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11H98-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11H98-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11H98-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11H98-0011,Brain - Hypothalamus,0,1,0
GTEX-11H98-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11I78-0005,Whole Blood,0,1,0
GTEX-11I78-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11I78-0001,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11LCK-0005,Whole Blood,0,1,0
GTEX-11LCK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11NSD-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11NUK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11NUK-0011,Brain - Amygdala,0,1,0
GTEX-11NUK-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11NUK-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11NUK-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11NUK-0005,Whole Blood,0,1,0
GTEX-11NV4-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11NV4-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11NV4-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11NV4-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11NV4-0005,Whole Blood,0,1,0
GTEX-11O72-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11O72-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11O72-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11O72-0006,Whole Blood,0,1,0
GTEX-11OC5-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11OC5-0006,Whole Blood,0,1,0
GTEX-11OC5-0004,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11OF3-0011,Brain - Hypothalamus,0,1,0
GTEX-11OF3-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11OF3-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11OF3-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11OF3-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11OF3-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11OF3-0006,Whole Blood,0,1,0
GTEX-11ONC-0005,Whole Blood,0,1,0
GTEX-11ONC-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11ONC-0011,Brain - Hippocampus,0,1,0
GTEX-11ONC-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11ONC-0011,Brain - Amygdala,0,1,0
GTEX-11ONC-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11ONC-0011,Brain - Hypothalamus,0,1,0
GTEX-11ONC-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11ONC-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11P7K-0003,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11P7K-0006,Whole Blood,0,1,0
GTEX-11P7K-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11P81-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11P81-0006,Whole Blood,0,1,0
GTEX-11P82-0006,Whole Blood,0,1,0
GTEX-11P82-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11PRG-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11PRG-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11PRG-0011,Brain - Amygdala,0,1,0
GTEX-11PRG-0011,Brain - Substantia nigra,0,1,0
GTEX-11PRG-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11PRG-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11PRG-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11PRG-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11PRG-0005,Whole Blood,0,1,0
GTEX-11TT1-0004,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11TT1-0005,Whole Blood,0,1,0
GTEX-11TT1-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11TTK-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11TTK-0011,Brain - Hypothalamus,0,1,0
GTEX-11TTK-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11TTK-0011,Brain - Amygdala,0,1,0
GTEX-11TTK-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11TTK-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11TTK-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11TTK-0005,Whole Blood,0,1,0
GTEX-11TTK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11TUW-0006,Whole Blood,0,1,0
GTEX-11TUW-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11TUW-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11TUW-0011,Brain - Substantia nigra,0,1,0
GTEX-11TUW-0011,Brain - Hippocampus,0,1,0
GTEX-11UD1-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11UD1-0011,Brain - Hippocampus,0,1,0
GTEX-11UD1-0011,Brain - Substantia nigra,0,1,0
GTEX-11UD1-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11UD1-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11UD2-0005,Whole Blood,0,1,0
GTEX-11UD2-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11UD2-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11VI4-0001,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11VI4-0006,Whole Blood,0,1,0
GTEX-11WQC-0011,Brain - Hypothalamus,0,1,0
GTEX-11WQC-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-11WQC-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-11WQC-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11WQC-0011,Brain - Substantia nigra,0,1,0
GTEX-11WQC-0011,Brain - Hippocampus,0,1,0
GTEX-11WQC-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11WQC-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11WQC-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-11WQC-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11WQC-0006,Whole Blood,0,1,0
GTEX-11WQK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11WQK-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11WQK-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11WQK-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11WQK-0011,Brain - Hypothalamus,0,1,0
GTEX-11WQK-0005,Whole Blood,0,1,0
GTEX-11XUK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11XUK-0005,Whole Blood,0,1,0
GTEX-11ZTS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-11ZTS-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11ZTS-0011,Brain - Hypothalamus,0,1,0
GTEX-11ZTS-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11ZTS-0011,Brain - Substantia nigra,0,1,0
GTEX-11ZTS-0011,Brain - Hippocampus,0,1,0
GTEX-11ZTS-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11ZTS-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11ZTS-0005,Whole Blood,0,1,0
GTEX-11ZTT-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-11ZTT-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11ZTT-0006,Whole Blood,0,1,0
GTEX-11ZU8-0011,Brain - Amygdala,0,1,0
GTEX-11ZU8-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11ZU8-0005,Whole Blood,0,1,0
GTEX-11ZUS-0006,Whole Blood,0,1,0
GTEX-11ZUS-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-11ZUS-0011,Brain - Hypothalamus,0,1,0
GTEX-11ZUS-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11ZUS-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-11ZVC-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-11ZVC-0011,Brain - Amygdala,0,1,0
GTEX-11ZVC-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-11ZVC-0011,Brain - Hippocampus,0,1,0
GTEX-11ZVC-0006,Whole Blood,0,1,0
GTEX-1211K-0001,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-1211K-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1211K-0006,Whole Blood,0,1,0
GTEX-12126-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12126-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-12126-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12126-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12126-0006,Whole Blood,0,1,0
GTEX-1212Z-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-1212Z-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1212Z-0011,Brain - Hippocampus,0,1,0
GTEX-1212Z-0006,Whole Blood,0,1,0
GTEX-12584-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12584-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12584-0005,Whole Blood,0,1,0
GTEX-12696-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12696-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12696-0005,Whole Blood,0,1,0
GTEX-1269C-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1269C-0005,Whole Blood,0,1,0
GTEX-1269C-0003,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12BJ1-0006,Whole Blood,0,1,0
GTEX-12BJ1-0003,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12BJ1-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12C56-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12C56-0006,Whole Blood,0,1,0
GTEX-12C56-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12KS4-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12KS4-0005,Whole Blood,0,1,0
GTEX-12WSA-0011,Brain - Hypothalamus,0,1,0
GTEX-12WSA-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSA-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSA-0011,Brain - Amygdala,0,1,0
GTEX-12WSA-0011,Brain - Substantia nigra,0,1,0
GTEX-12WSA-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSA-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSC-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSC-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSC-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSC-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSC-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSC-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSC-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-12WSC-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12WSC-0005,Whole Blood,0,1,0
GTEX-12WSD-0005,Whole Blood,0,1,0
GTEX-12WSD-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSD-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSD-0011,Brain - Hippocampus,0,1,0
GTEX-12WSD-0011,Brain - Substantia nigra,0,1,0
GTEX-12WSD-0011,Brain - Amygdala,0,1,0
GTEX-12WSD-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSD-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSD-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12WSD-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-12WSD-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSE-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSE-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSE-0011,Brain - Hippocampus,0,1,0
GTEX-12WSE-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSE-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSE-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSE-0005,Whole Blood,0,1,0
GTEX-12WSF-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSF-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSF-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12WSF-0011,Brain - Amygdala,0,1,0
GTEX-12WSF-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSF-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSF-0011,Brain - Hippocampus,0,1,0
GTEX-12WSF-0011,Brain - Substantia nigra,0,1,0
GTEX-12WSF-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSF-0005,Whole Blood,0,1,0
GTEX-12WSF-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSG-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSG-0005,Whole Blood,0,1,0
GTEX-12WSH-0011,Brain - Hippocampus,0,1,0
GTEX-12WSH-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSH-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSH-0011,Brain - Amygdala,0,1,0
GTEX-12WSH-0011,Brain - Substantia nigra,0,1,0
GTEX-12WSH-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-12WSH-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSH-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSH-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSH-0005,Whole Blood,0,1,0
GTEX-12WSI-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSI-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSI-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSI-0005,Whole Blood,0,1,0
GTEX-12WSJ-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSJ-0005,Whole Blood,0,1,0
GTEX-12WSJ-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12WSK-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSK-0006,Whole Blood,0,1,0
GTEX-12WSL-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12WSL-0005,Whole Blood,0,1,0
GTEX-12WSL-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSM-0011,Brain - Hypothalamus,0,1,0
GTEX-12WSM-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12WSM-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12WSM-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12WSM-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12WSM-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12WSM-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12WSM-0011,Brain - Hippocampus,0,1,0
GTEX-12WSM-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSM-0005,Whole Blood,0,1,0
GTEX-12WSN-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12WSN-0006,Whole Blood,0,1,0
GTEX-12WSN-0001,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-12ZZW-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12ZZW-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12ZZW-0011,Brain - Amygdala,0,1,0
GTEX-12ZZW-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12ZZW-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12ZZW-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12ZZW-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12ZZW-0005,Whole Blood,0,1,0
GTEX-12ZZX-0005,Whole Blood,0,1,0
GTEX-12ZZX-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12ZZX-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12ZZX-0011,Brain - Hippocampus,0,1,0
GTEX-12ZZX-0011,Brain - Substantia nigra,0,1,0
GTEX-12ZZX-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12ZZX-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12ZZX-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12ZZX-0011,Brain - Hypothalamus,0,1,0
GTEX-12ZZX-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12ZZX-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12ZZY-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12ZZY-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12ZZY-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12ZZY-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12ZZY-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-12ZZZ-0011,Brain - Amygdala,0,1,0
GTEX-12ZZZ-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-12ZZZ-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-12ZZZ-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-12ZZZ-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-12ZZZ-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-12ZZZ-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-12ZZZ-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13111-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-13111-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13111-0005,Whole Blood,0,1,0
GTEX-13112-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13112-0011,Brain - Hypothalamus,0,1,0
GTEX-13112-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13112-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-13112-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13112-0011,Brain - Amygdala,0,1,0
GTEX-13112-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13112-0011,Brain - Hippocampus,0,1,0
GTEX-13113-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13113-0006,Whole Blood,0,1,0
GTEX-1313W-0006,Whole Blood,0,1,0
GTEX-1313W-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1313W-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-1313W-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-1313W-0011,Brain - Substantia nigra,0,1,0
GTEX-1313W-0011,Brain - Hippocampus,0,1,0
GTEX-1313W-0011,Brain - Amygdala,0,1,0
GTEX-1313W-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-1313W-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-1313W-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-1313W-0011,Brain - Hypothalamus,0,1,0
GTEX-1313W-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-1314G-0005,Whole Blood,0,1,0
GTEX-1314G-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-131XE-0006,Whole Blood,0,1,0
GTEX-131XF-0006,Whole Blood,0,1,0
GTEX-131XF-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-131XG-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-131XG-0006,Whole Blood,0,1,0
GTEX-131XH-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-131XH-0011,Brain - Hypothalamus,0,1,0
GTEX-131XH-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-131XH-0011,Brain - Amygdala,0,1,0
GTEX-131XH-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-131XH-0011,Brain - Substantia nigra,0,1,0
GTEX-131XH-0011,Brain - Hippocampus,0,1,0
GTEX-131XH-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-131XH-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-131XH-0006,Whole Blood,0,1,0
GTEX-131XW-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-131XW-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-131XW-0011,Brain - Hypothalamus,0,1,0
GTEX-131XW-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-131XW-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-131XW-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-131XW-0006,Whole Blood,0,1,0
GTEX-131YS-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-131YS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-131YS-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-131YS-0011,Brain - Hippocampus,0,1,0
GTEX-131YS-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-131YS-0011,Brain - Amygdala,0,1,0
GTEX-131YS-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-131YS-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-131YS-0005,Whole Blood,0,1,0
GTEX-131YS-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-132AR-0006,Whole Blood,0,1,0
GTEX-132AR-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-132NY-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-132NY-0005,Whole Blood,0,1,0
GTEX-132Q8-0011,Brain - Hypothalamus,0,1,0
GTEX-132Q8-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-132Q8-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-132Q8-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-132Q8-0011,Brain - Substantia nigra,0,1,0
GTEX-132Q8-0011,Brain - Hippocampus,0,1,0
GTEX-132Q8-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-132Q8-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-132Q8-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-132Q8-0006,Whole Blood,0,1,0
GTEX-132QS-0001,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-132QS-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-132QS-0005,Whole Blood,0,1,0
GTEX-1339X-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1339X-0005,Whole Blood,0,1,0
GTEX-133LE-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1399Q-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1399R-0006,Whole Blood,0,1,0
GTEX-1399R-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1399R-0002,Cells - EBV-transformed lymphocytes,0,1,0
GTEX-1399S-0006,Whole Blood,0,1,0
GTEX-1399S-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1399T-0011,Brain - Substantia nigra,0,1,0
GTEX-1399T-0011,Brain - Hypothalamus,0,1,0
GTEX-1399T-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-1399T-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-1399T-0011,Brain - Amygdala,0,1,0
GTEX-1399T-0011,Brain - Hippocampus,0,1,0
GTEX-1399T-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-1399T-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-1399U-0005,Whole Blood,0,1,0
GTEX-1399U-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139D8-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139D8-0006,Whole Blood,0,1,0
GTEX-139T4-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139T4-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-139T6-0006,Whole Blood,0,1,0
GTEX-139T8-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-139T8-0011,Brain - Amygdala,0,1,0
GTEX-139T8-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-139T8-0011,Brain - Hippocampus,0,1,0
GTEX-139T8-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139T8-0006,Whole Blood,0,1,0
GTEX-139TS-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139TS-0011,Brain - Frontal Cortex (BA9),0,1,0
GTEX-139TS-0011,Brain - Substantia nigra,0,1,0
GTEX-139TS-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-139TS-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-139TS-0011,Brain - Hypothalamus,0,1,0
GTEX-139TS-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-139TS-0005,Whole Blood,0,1,0
GTEX-139TT-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-139TT-0011,Brain - Nucleus accumbens (basal ganglia),0,1,0
GTEX-139TT-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-139TT-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-139TT-0011,Brain - Hippocampus,0,1,0
GTEX-139TT-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-139TT-0006,Whole Blood,0,1,0
GTEX-139TU-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-139TU-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-139TU-0006,Whole Blood,0,1,0
GTEX-139UW-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-139UW-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-139UW-0005,Whole Blood,0,1,0
GTEX-139YR-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13CF2-0011,Brain - Hypothalamus,0,1,0
GTEX-13CF2-0011,Brain - Putamen (basal ganglia),0,1,0
GTEX-13CF2-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13CF2-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13CF2-0011,Brain - Substantia nigra,0,1,0
GTEX-13CF2-0011,Brain - Hippocampus,0,1,0
GTEX-13CF2-0011,Brain - Cerebellar Hemisphere,0,1,0
GTEX-13CF2-0008,Cells - Cultured fibroblasts,0,1,0
GTEX-13CF2-0006,Whole Blood,0,1,0
GTEX-13CF3-0006,Whole Blood,0,1,0
GTEX-13CIG-0011,Brain - Spinal cord (cervical c-1),0,1,0
GTEX-13CIG-0011,Brain - Hypothalamus,0,1,0
GTEX-13CIG-0011,Brain - Anterior cingulate cortex (BA24),0,1,0
GTEX-13CIG-0011,Brain - Caudate (basal ganglia),0,1,0
GTEX-13CIG-0006,Whole Blood,0,1,0
GTEX-13CZU-0005,Whole Blood,0,1,0
GTEX-13CZU-0008,Cells - Cultured fibroblasts,0,1,0
